id,created_at,std_account_name,raw_vip_name,city,state,class_of_trade,on_off_premise,address,zip_code
1c33ac38-4edd-4e20-abb0-2eeb4f12e5cb,2025-05-18 19:50:41.054755+00,VINYA WINE AND MARKET,,KEY BISCAYNE,FL,LIQUOR/PACKAGE STORE,OFF,328 CRANDON BLVD UNITS 122-123,33149
1c52ee29-37f5-4763-9b64-9c6da5218a76,2025-05-18 19:50:41.054755+00,RED DOOR HIBACHI STEAK HOUSE,,NORTH MIAMI BEACH,FL,RESTAURANT,ON,3881 NE 163RD STREET,33160
1cbc3a49-b70b-4fa0-9f30-a2561f820149,2025-05-18 19:50:41.054755+00,Atlanta Hwy Package,,Gainesville,GA,LIQUOR/PACKAGE STORE,OFF,1652 Atlanta Hwy,30504
1cc8417a-0362-4ae5-abed-a24ee3851c9c,2025-05-18 19:50:41.054755+00,FAIR OAKS BREW PUB,,FAIR OAKS,CA,BAR/TAVERN,ON,7988 CALIFORNIA AVE,95628
1d17025c-cbde-41c5-8f3f-7d8ed03118d5,2025-05-18 19:50:41.054755+00,RIVIERA CC R2089-4412,,PACIFIC PALISADES,CA,GOLF/ COUNTRY CLUB,ON,1250 CAPRI DR,90272
1d200772-15fe-41b3-b951-8844348e12fb,2025-05-18 19:50:41.054755+00,HARBOUR CLUB,,MIAMI BEACH,FL,GOLF/ COUNTRY CLUB,ON,1766 BAY RD,33139
1d2c1fa0-7cfb-4f07-96f0-b3f5a73ff16a,2025-05-18 19:50:41.054755+00,Lorenzo Walker Jr,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
1d2d8dce-a46e-4c10-a4a4-c00e522bedbb,2025-05-18 19:50:41.054755+00,IBIS LIQUORS,,WEST PALM BEACH,FL,LIQUOR/PACKAGE STORE,OFF,10130 NORTHLAKE BLVD,33412
1d31b16f-6098-4206-be2c-c79d7226f30f,2025-05-18 19:50:41.054755+00,124 Package (Lithonia),,Lithonia,GA,LIQUOR/PACKAGE STORE,OFF,7980 Rockbridge Rd,30058
1d6cb0b8-c7a9-4462-a18c-b8f1989bbb40,2025-05-18 19:50:41.054755+00,Hiawassee Package Inc,,Hiawassee,GA,LIQUOR/PACKAGE STORE,OFF,405 Brett Way,30546
1dd69e7c-1063-4b44-8d5d-1acb5d46af27,2025-05-18 19:50:41.054755+00,BEST BUY LIQUORS,,BROOKLYN,NY,LIQUOR/PACKAGE STORE,OFF,1613 NEPTUNE AVE,11224
1e1102bf-460d-4cc9-bc5c-e9c1aafb9d03,2025-05-18 19:50:41.054755+00,Mazzy s Sports Bar & Grill,,Marietta,GA,RESTAURANT,ON,2217 Roswell Rd Ste A-200,30062
1e4110e2-24dd-4765-a8a2-59be129715c0,2025-05-18 19:50:41.054755+00,PARTAGE,,LAS VEGAS,NV,RESTAURANT,ON,3829-3839 SPRING MOUNTAIN RD,89102
1e78f05f-f978-4f45-82f4-86f7e9afc541,2025-05-18 19:50:41.054755+00,K & L WINE MERCHANTS,,SAN CARLOS,CA,LIQUOR/PACKAGE STORE,OFF,920 BING ST,94070
1e7c4cd3-edf4-48b8-aa38-0d16209e746f,2025-05-18 19:50:41.054755+00,GREENPOINT WINE & LIQUORS,,BROOKLYN,NY,LIQUOR/PACKAGE STORE,OFF,89 NASSAU AVE,11222
1ec0b0f3-d8fb-4406-a48f-52b2fb7f0666,2025-05-18 19:50:41.054755+00,HARRY S BEACH HOUSE,,SEATTLE,WA,RESTAURANT,ON,2676 ALKI AVE SW,98116
1f332940-7a80-4938-9c80-080fb87145c0,2025-05-18 19:50:41.054755+00,TEAM #OPN,,CERRITOS,CA,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AVE,90703
1ff84a1c-cf01-4fed-9d4b-bc059f8cde74,2025-05-18 19:50:41.054755+00,JOSEPHS CLASSIC MARKET,,WEST PALM BEACH,FL,SUPERMARKET,OFF,2791 SOUTH DIXIE HIGHWAY,33405
206b9610-1075-409e-a3b7-19342ba5e73d,2025-05-18 19:50:41.054755+00,CHOICE LIQUORS,,RIFLE,CO,LIQUOR/PACKAGE STORE,OFF,680 WAPITI COURT,81650
20fcd9bf-49d8-4f35-8f70-9aa612ee3139,2025-05-18 19:50:41.054755+00,Richmond Hill Liquor(Brown Bag),,Richmond Hill,GA,LIQUOR/PACKAGE STORE,OFF,9701 Ford Ave,31324
210075d4-605d-440d-94e1-696487637260,2025-05-18 19:50:41.054755+00,James Brooks,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
21053844-d377-4174-aa36-764ba87b1ffb,2025-05-18 19:50:41.054755+00,GOLDEN GRILL ON THE BAY,,PORT ORCHARD,WA,RESTAURANT,ON,1014 BAY ST,98366
213bb097-85de-4736-916d-f88f42abbd79,2025-05-18 19:50:41.054755+00,LEE S LIQUOR #8 EASTERN,,HENDERSON,NV,LIQUOR/PACKAGE STORE,OFF,10935 S EASTERN AVE,89052
21637638-474d-4957-b231-33222ed49b99,2025-05-18 19:50:41.054755+00,Matt Dimon,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
2171d503-83e5-443a-8645-d5002932bf7c,2025-05-18 19:50:41.054755+00,CLARK S OYSTER BAR,,AUSTIN,TX,BAR/TAVERN,ON,1200 W 6TH STREET SUITE A,78703
217aa917-2f5d-4325-af4d-2dab7d87e7a1,2025-05-18 19:50:41.054755+00,SAMPLE REP DONALD CHOI,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
21d42d5c-6928-499f-b01f-6052e6d6814b,2025-05-18 19:50:41.054755+00,Elite Package Store,,Marietta,GA,LIQUOR/PACKAGE STORE,OFF,2789 Delk Rd SE,30067
22647dd0-92ad-43a0-af82-838a2ffd9c38,2025-05-18 19:50:41.054755+00,BELMONT SPORTSERVICE INC,,ELMONT,NY,CONCESSIONAIRE,ON,2400 HEMPSTEAD TPKE,11003
2272f6de-23e9-4f41-9629-7ea0903a5100,2025-05-18 19:50:41.054755+00,Calvert s,,Augusta,GA,RESTAURANT,ON,475 Highland Ave,30909
2295914b-4516-450b-ac4a-c943d821ae97,2025-05-18 19:50:41.054755+00,Sensu Sushi Resturaunt and Bar,,Fayetteville,GA,RESTAURANT,ON,300 Trilith Pkwy STE 270/275,30214
22a4812f-37ac-409a-8aa1-c0b241a998c2,2025-05-18 19:50:41.054755+00,KYU,,NEW YORK,NY,RESTAURANT,ON,324 LAFAYETTE ST,10012
22ada53c-6bf4-4f43-8aed-4e8dfb62eb9b,2025-05-18 19:50:41.054755+00,LAHUE  DEVLIN,,DENVER,CO,OTHER OFF PREMISE,OFF,SW&S FIELD MGR,80217
22cf51f5-82f0-41c8-89f5-36b6001fe6ee,2025-05-18 19:50:41.054755+00,Charlotte Ussery,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
22f1668f-050a-4f02-b0c8-ef55cab5a417,2025-05-18 19:50:41.054755+00,RIDGE LIQUORS,,ERIE,CO,LIQUOR/PACKAGE STORE,OFF,3331 ARAPAHOE ROAD SUITE 10,80516
231c9cb8-c407-477f-9017-599bf0422ed9,2025-05-18 19:50:41.054755+00,VENETIAN RESORT HOTEL CASINO,,LAS VEGAS,NV,GOLF/ COUNTRY CLUB,ON,3325 LAS VEGAS BLVD S,89109
2390bf2f-e484-4b2d-8353-88f8e55b3a06,2025-05-18 19:50:41.054755+00,Pour Taproom Midtown,,Atlanta,GA,RESTAURANT,ON,1180 Peachtree St NE Ste A,30309
24103dfb-c1f3-4508-a16f-4ae5f1b27ccf,2025-05-18 19:50:41.054755+00,LOTUS OF SIAM,,LAS VEGAS,NV,RESTAURANT,ON,620 E FLAMINGO RD,89119
241ea33a-38c0-4b39-9614-25de62e03303,2025-05-18 19:50:41.054755+00,WINE HOUSE,,LOS ANGELES,CA,LIQUOR/PACKAGE STORE,OFF,2311 COTNER AV,90064
246aac90-57fb-4d38-9aaa-c91f9da5fa3b,2025-05-18 19:50:41.054755+00,WOLLASTON WINE CO,,WOLLASTON,MA,LIQUOR/PACKAGE STORE,OFF,54 BEALE ST,02170
2486360f-85b3-4306-9820-f9bb03157214,2025-05-18 19:50:41.054755+00,SAMPLE REP BRYAN GAMZA,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
24fb39fb-1409-4362-acd5-27f0124def6f,2025-05-18 19:50:41.054755+00,THE BRIDGE GOLF CLUB INC,,BRIDGEHAMPTON,NY,GOLF/ COUNTRY CLUB,ON,1180 MILLSTONE RD,11932
2504b3fb-4377-4582-8a98-1490792b4826,2025-05-18 19:50:41.054755+00,Thrive,,Atlanta,GA,RESTAURANT,ON,101 Marietta St NW,30303
251bb540-6c8f-4c68-bb2c-d6f6f726a0b1,2025-05-18 19:50:41.054755+00,Nicholas Defelice,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
25201430-23c5-4307-8e2f-3e2c6e09381c,2025-05-18 19:50:41.054755+00,NATIVE SON RC,,RANCHO CUCAMONGA,CA,BAR/TAVERN,ON,8443 HAVEN AVE #189,91730
2535f3fa-c654-4c3c-a881-cd3168819c32,2025-05-18 19:50:41.054755+00,Gabrielle Sikes,,Savannah,GA,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkway,31408
2557dded-3375-485a-91a4-0a5eb98bdca8,2025-05-18 19:50:41.054755+00,CEVICHE TAPAS BAR AND REST,,SAINT PETERSBURG,FL,BAR/TAVERN,ON,332 BEACH DRIVE NE,33701
259f3219-2f95-4cee-bde1-8e06226b108a,2025-05-18 19:50:41.054755+00,CRAFT & ART WINE/SAMPLES,,AURORA,CO,OTHER OFF PREMISE,OFF,22800 E 19TH,80019
25d2bf0e-c15c-4216-9988-05b896ebb15c,2025-05-18 19:50:41.054755+00,Trickum Wine,,Woodstock,GA,LIQUOR/PACKAGE STORE,OFF,3333 Trickum Rd Ste 104,30188
25d41607-77a6-46cc-8841-674da46fcc02,2025-05-18 19:50:41.054755+00,SENS,,SAN FRANCISCO,CA,RESTAURANT,ON,4 EMBARCADERO CTR POD,94111
25e6d8ff-fe8a-4ace-95d8-7c11c17c6aae,2025-05-18 19:50:41.054755+00,SOHO HOUSE WEST HOLLYWOOD,,WEST HOLLYWOOD,CA,GOLF/ COUNTRY CLUB,ON,9200 SUNSET BL SKY PENTHOUSE,90069
25ebba22-7e7f-45b3-85fd-0ac885d9e3df,2025-05-18 19:50:41.054755+00,PALATE,,LAS VEGAS,NV,RESTAURANT,ON,1301 S MAIN ST #110,89104
25f78254-977e-4c12-9912-0f4a64ccd9df,2025-05-18 19:50:41.054755+00,FOLKLORE,,NAPA,CA,BAR/TAVERN,ON,1226 3RD STREET,94559
260256be-7156-4ecc-8ec8-217d13afc617,2025-05-18 19:50:41.054755+00,The Big Chill,,Gainesville,GA,LIQUOR/PACKAGE STORE,OFF,1210 Thompson Bridge Rd Unit D1,30501
262cf279-3cf5-4eac-97ed-0d6e9fe704ef,2025-05-18 19:50:41.054755+00,JAMES KEMP,,Augusta,GA,NON-RETAIL,OFF,312 UN Court,30813
2633170a-a27a-42d1-a864-f5f1b6a40782,2025-05-18 19:50:41.054755+00,CENTRAL PARK LIQUOR OF STEAMBO,,STEAMBOAT SPRINGS,CO,LIQUOR/PACKAGE STORE,OFF,1835 CENTRAL PARK DRIVE,80487
26956fd1-25c9-43e7-aa19-d2a6ad0b5469,2025-05-18 19:50:41.054755+00,SPARROW & WOLF,,LAS VEGAS,NV,RESTAURANT,ON,4480 SPRING MOUNTAIN RD STE100,89102
26bbfeb7-bbb8-4d15-ba7e-96d799875de1,2025-05-18 19:50:41.054755+00,FRANKS LIQUOR & MARKET,,WEST LOS ANGELES,CA,LIQUOR/PACKAGE STORE,OFF,10559 SANTA MONICA,90025
26cf9ee4-e317-49d7-971c-fcbb22b89606,2025-05-18 19:50:41.054755+00,SANTA MONICA LIQUOR,,SANTA MONICA,CA,LIQUOR/PACKAGE STORE,OFF,1001 WILSHIRE BL,90401
271c1b4e-fd5b-489e-954e-97178c423f58,2025-05-18 19:50:41.054755+00,ROCKVILLE CENTRE WINE & SPIRIT,,ROCKVILLE CENTRE,NY,LIQUOR/PACKAGE STORE,OFF,218 N LONG BEACH RD,11570
27402b74-65bf-48ab-a030-194830ec2eaa,2025-05-18 19:50:41.054755+00,Westside Pizzeria,,Atlanta,GA,RESTAURANT,ON,2260 Marietta Blvd NW Ste 107,30318
275d7fc8-e5fb-4f00-ba2c-69ff26731467,2025-05-18 19:50:41.054755+00,Memphis Smokehouse (Sea Salt),,Atlanta,GA,RESTAURANT,ON,1801 Howell Mill Rd NW Ste 400,30318
27dd7a39-6a5a-4d10-b674-b9fc75bf8fe0,2025-05-18 19:50:41.054755+00,HARD ROCK STADIUM,,MIAMI,FL,CONCESSIONAIRE,ON,2269 NW 199 STREET,33109
27e11617-1a3e-40d8-bc91-3dfea55651b8,2025-05-18 19:50:41.054755+00,WINE BANK,,SAN DIEGO,CA,LIQUOR/PACKAGE STORE,OFF,363 5TH AV,92101
27e6d15b-6a62-40cd-8ea3-f7fcdfe98f76,2025-05-18 19:50:41.054755+00,SAMPLE REP FRANK MISSONE,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
27ef66a1-941c-451f-9830-e9abcebe23aa,2025-05-18 19:50:41.054755+00,WILLIAMS & GRAHAM / OCCIDENTAL,,DENVER,CO,RESTAURANT,ON,3150-3160 TEJON STREET,80211
285fd0af-4c30-49d4-9db9-5798929f4a06,2025-05-18 19:50:41.054755+00,SAMPLE JOSH LENHARD,,ROCHESTER,NY,OTHER OFF PREMISE,OFF,2436 INNOVATION WAY,14624
288e3a08-d1dd-4c86-987a-6e9e08b456a1,2025-05-18 19:50:41.054755+00,QC Party Store,,Gainesville,GA,LIQUOR/PACKAGE STORE,OFF,711-B Industrial Blvd,30501
288e9531-0d08-4495-8782-de980336e87c,2025-05-18 19:50:41.054755+00,Kizuna,,Blue Ridge,GA,RESTAURANT,ON,140 Progress Circle  #3,30513
289b4137-b6cb-4b72-9521-7e931fbf6497,2025-05-18 19:50:41.054755+00,REED STREET BOTTLE SHOP  THE,,COXSACKIE,NY,LIQUOR/PACKAGE STORE,OFF,34 REED ST,12051
28c183e0-f877-41fd-88ea-fbcf71bc6600,2025-05-18 19:50:41.054755+00,LEE S LIQUOR 106 LV BLVD,,LAS VEGAS,NV,LIQUOR/PACKAGE STORE,OFF,9110 LAS VEGAS BLVD,89123
28d24b86-c7b6-4ed3-8542-37a06b14e549,2025-05-18 19:50:41.054755+00,Dacula Cork And Bottle,,Dacula,GA,LIQUOR/PACKAGE STORE,OFF,2200 Hurricane Shola Rd,30019
28d71ff1-fc24-4d54-bfe2-aa26c12f1c65,2025-05-18 19:50:41.054755+00,Jeffrey s Bottle Shop,,Griffin,GA,LIQUOR/PACKAGE STORE,OFF,1012 Memorial Dr Ste 6,30223
28db0a74-8d87-4952-8ef7-02f2f14be78f,2025-05-18 19:50:41.054755+00,Oakhurst Market,,Decatur,GA,RESTAURANT,ON,650 E Lake Dr Ste A,30030
29058927-5add-4d9b-be2b-c71016b27a51,2025-05-18 19:50:41.054755+00,Nico Bottoni,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
2922c663-e341-4a81-b220-2edfaafd0f98,2025-05-18 19:50:41.054755+00,Buckhead Club,,Atlanta,GA,GOLF/ COUNTRY CLUB,ON,3344 Peachtree Rd NE  26th Floor,30326
293450c3-f0c9-469c-907e-5219ce684a4b,2025-05-18 19:50:41.054755+00,Charles Bolden,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
293b2d46-0283-4234-87b7-1ab4c54a3141,2025-05-18 19:50:41.054755+00,Rockhouse Beverage,,Senoia,GA,LIQUOR/PACKAGE STORE,OFF,122 RockhouseRoad,30276
298ae26e-36fb-467a-9700-9826bbdf407d,2025-05-18 19:50:41.054755+00,JOONAS & BEAR DEN ASPEN,,ASPEN,CO,RESTAURANT,ON,301 EAST HOSPKINS AVENUE,81611
299bf69b-19d2-466e-8901-77982853183d,2025-05-18 19:50:41.054755+00,NEEDHAM CENTER FINE WINES,,NEEDHAM,MA,LIQUOR/PACKAGE STORE,OFF,1013 GREAT PLAIN AVE,02492
29adbb81-a454-4fbd-bf35-b8ec996decaf,2025-05-18 19:50:41.054755+00,Hometown Spirits  (SKS),,Flowery Branch,GA,LIQUOR/PACKAGE STORE,OFF,4856 Hog Mountain Rd,30542
29efad80-d298-40b6-b4cc-5c17308954aa,2025-05-18 19:50:41.054755+00,Local Vine/Cobb Liquor Store,,Atlanta,GA,LIQUOR/PACKAGE STORE,OFF,3101 Cobb Pkwy SE STE #102,30339
29f1223e-2525-4f03-bc96-d23f62f8e8d5,2025-05-18 19:50:41.054755+00,SAMPLE REP SUNG KIM,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
29f1bd4f-95b1-4add-a1e9-43a206bd523a,2025-05-18 19:50:41.054755+00,Whitlock Package Store,,Marietta,GA,LIQUOR/PACKAGE STORE,OFF,940 Whitlock Ave NW,30064
2a0752bc-6211-4ba6-b295-3368f1b985a0,2025-05-18 19:50:41.054755+00,JACK S,,SAN JOSE,CA,BAR/TAVERN,ON,167 E TAYLOR ST,95112
2aea7d2e-7069-45c5-a34b-1c58883f189b,2025-05-18 19:50:41.054755+00,JIMOTO RAMEN,,ASPEN,CO,RESTAURANT,ON,616 EAST HYMAN,81611
2aeb85d3-4462-464a-910d-0d409fdb1791,2025-05-18 19:50:41.054755+00,Ruby Chow s,,Atlanta,GA,RESTAURANT,ON,620 Glen Iris Dr NE #C-1,30308
2b0eb4ab-38cd-42b1-979e-078db46fb0fc,2025-05-18 19:50:41.054755+00,PATISSERIE CHANSON,,NEW YORK,NY,RESTAURANT,ON,20 W23RD ST,10010
2b68f8f2-de2c-44c6-92e2-843c5a8487eb,2025-05-18 19:50:41.054755+00,MING S CAFE CARBONDALE,,CARBONDALE,CO,RESTAURANT,ON,901 HIGHWAY 133 #F,81623
2b80c5c9-e47a-47a2-83d3-d2bbe4b4d8c3,2025-05-18 19:50:41.054755+00,MONTECITO CLARK S,,SANTA BARBARA,CA,RESTAURANT,ON,1212 COAST VILLAGE RD,93108
2baf69a5-c2f1-4cb8-baf9-001186cfc5ab,2025-05-18 19:50:41.054755+00,Kelley s Tavern & Grill LLC,,Gainesville,GA,RESTAURANT,ON,628 EE Butler Parkway,30501
2bbf79bf-33ec-4e5a-9c5d-9879d352ce88,2025-05-18 19:50:41.054755+00,ROYAL PACIFIC RESORT,,ORLANDO,FL,HOTEL/ MOTEL,ON,6300 HOLLYWOOD WAY,32819
2bfce95d-3eea-444d-acc6-f5f783c6facb,2025-05-18 19:50:41.054755+00,SAKEONE/SAMPLES,,DENVER,CO,OTHER OFF PREMISE,OFF,5270 FOX STREET,80216
2c06c929-a28f-4337-bee3-d1442cf1a45b,2025-05-18 19:50:41.054755+00,SOCO SOCIAL HOUSE,,GRAND JUNCTION,CO,BAR/TAVERN,ON,209 1/2 COLORADO AVENUE,81501
2c0cf9e8-10e2-4694-96a7-7bb346f43530,2025-05-18 19:50:41.054755+00,KEG N BOTTLE 5,,SAN DIEGO,CA,BAR/TAVERN,ON,6380 DEL CERRO BL,92120
2c24aa26-ad8e-484a-bb38-ac85a89949de,2025-05-18 19:50:41.054755+00,BOSS LIQUOR,,THORNTON,CO,LIQUOR/PACKAGE STORE,OFF,5781 EAST 128TH AVENUE #160,80602
2c766208-4b79-45c8-b673-5705ce4eee89,2025-05-18 19:50:41.054755+00,CORKED,,REDONDO BEACH,CA,LIQUOR/PACKAGE STORE,OFF,1520 AVIATION BL,90278
2c928584-9ee0-4bb9-97b1-a84aa6018a53,2025-05-18 19:50:41.054755+00,BUNGALOW KITCHEN,,BELVEDERE TIBURON,CA,RESTAURANT,ON,5 MAIN ST,94920
2cc510e8-0412-42f3-bf2b-19d3e6c4fcd6,2025-05-18 19:50:41.054755+00,Cru Food & WIne Bar,,Alpharetta,GA,RESTAURANT,ON,300 Avalon Blvd,30009
2cd5e5a9-9b64-48de-a365-1a37c6ecf992,2025-05-18 19:50:41.054755+00,111 LEX LIQUORS INC,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,111 LEXINGTON AVE,10016
2ce22546-575f-4611-a8d7-973d9b4ba28d,2025-05-18 19:50:41.054755+00,KENT CELLARS FINE WINE,,ENGLEWOOD,CO,LIQUOR/PACKAGE STORE,OFF,3475 S UNIVERSITY BLVD,80113
2d02aa3d-442c-4fc6-95bc-d3502357decc,2025-05-18 19:50:41.054755+00,BOKA  SUSHI NONAKA,,NEW YORK,NY,RESTAURANT,ON,410 AMSTERDAM AVE,10024
2d17c72e-44a8-4a55-8a46-e4d8f102bc4f,2025-05-18 19:50:41.054755+00,VERDUGO,,LOS ANGELES,CA,BAR/TAVERN,ON,3408 VERDUGO RD,90065
2d1dca6e-856d-48e2-9708-615c492471cd,2025-05-18 19:50:41.054755+00,HERBERT & RIST INC,,SOUTHAMPTON,NY,LIQUOR/PACKAGE STORE,OFF,63 JOBS LANE,11968
2d425443-350a-4ee6-abcc-327b88c6d1fc,2025-05-18 19:50:41.054755+00,Umi Sushi,,Atlanta,GA,RESTAURANT,ON,3050 Peachtree Rd Ne,30305
2d925bc5-3563-40e9-8f4e-f0355bd1869f,2025-05-18 19:50:41.054755+00,K & L WINE MERCHANT,,SAN FRANCISCO,CA,LIQUOR/PACKAGE STORE,OFF,855 HARRISON ST,94107
2dcdd91c-78fc-48f3-ab3e-6d9afcf1bc01,2025-05-18 19:50:41.054755+00,SOBE-RAW BAR MASTER CLASS,,MIAMI,FL,RESTAURANT,ON,210 NE 18TH STREET,33132
2e24f8cd-61db-4a61-a493-53ec28671984,2025-05-18 19:50:41.054755+00,Dunwoody Beverage,,Dunwoody,GA,LIQUOR/PACKAGE STORE,OFF,1418 Dunwoody Vilg Pkwy,30338
2e8c6c0b-35d2-4010-876f-a29d2ac4fe1a,2025-05-18 19:50:41.054755+00,Toast Wine & Beverage,,Martinez,GA,LIQUOR/PACKAGE STORE,OFF,417 Fury s Ferry Rd,30907
2ecd98f5-c6d2-46c2-86f1-f0b26daa053f,2025-05-18 19:50:41.054755+00,AVIARY,,SACRAMENTO,CA,RESTAURANT,ON,712 K ST,95814
2edf7fa5-713f-49a8-97b2-bbefc9f61fe0,2025-05-18 19:50:41.054755+00,QFC #839,,MERCER ISLAND,WA,SUPERMARKET,OFF,7823 28TH ST,98040
2f8fee1b-3a50-4908-b252-c84ccccb6517,2025-05-18 19:50:41.054755+00,TOSCANA MARE,,KEY BISCAYNE,FL,RESTAURANT,ON,1121 CRANDON BLVD,33149
2fa62949-4d87-42d1-ab45-1504dfd70148,2025-05-18 19:50:41.054755+00,Athens Hwy Package,,Gainesville,GA,LIQUOR/PACKAGE STORE,OFF,898 W Ridge Rd,30501
2fdb49af-d8d6-4b40-b1ab-959da5b6d939,2025-05-18 19:50:41.054755+00,Sweetwater Package **CLOSED**,,Duluth,GA,LIQUOR/PACKAGE STORE,OFF,3900 Peachtre Ind l Blvd,30096
302353e7-aa1c-45c2-a53e-8da7414477cb,2025-05-18 19:50:41.054755+00,PABU,,SAN FRANCISCO,CA,RESTAURANT,ON,101 CALIFORNIA ST,94111
30835658-a2d4-4d46-83eb-6f0093d9486b,2025-05-18 19:50:41.054755+00,BLUE MAKI,,CARROLLTON,TX,RESTAURANT,ON,2625 OLD DENTON RD STE 444,75007
3088997b-3ca4-4463-954f-9de04dfa8e2f,2025-05-18 19:50:41.054755+00,ZUMA NEW YORK,,NEW YORK,NY,RESTAURANT,ON,261 MADISON AVE,10016
30a32cf1-3722-4703-b618-e5521f0c358b,2025-05-18 19:50:41.054755+00,AYA SUSHI,,BELLAIRE,TX,RESTAURANT,ON,5407 BELLAIRE BLVD STE A,77401
30cb809c-7b52-4a0a-a546-42d0f6a55a89,2025-05-18 19:50:41.054755+00,ZUMA,,BOSTON,MA,BAR/TAVERN,ON,1 DALTON ST,02199
30d78039-7b5f-40c4-a447-77519b07730e,2025-05-18 19:50:41.054755+00,LITTLE DAISY LIQUOR,,BUENA VISTA,CO,LIQUOR/PACKAGE STORE,OFF,401 US HIGHWAY 24 NORTH,81211
310680ef-b3e1-4add-9ce5-592ad83f4554,2025-05-18 19:50:41.054755+00,JW MARRIOTT MIAMI TURNBERRY,,AVENTURA,FL,HOTEL/ MOTEL,ON,19999 WEST COUNTRY CLUB DRIVE,33180
312ac222-c862-42f3-abb1-3d006549c777,2025-05-18 19:50:41.054755+00,ADAM LACAGNINA SAMPLES,,HONOLULU,HI,OTHER OFF PREMISE,OFF,155 KAPALULU PLACE STE 300,96819
3191f7e6-1840-46c6-9c1b-92e4eddddbef,2025-05-18 19:50:41.054755+00,Stevens Creek Spirits,,Augusta,GA,LIQUOR/PACKAGE STORE,OFF,1061Stevens Creek Rd,30907
31a04712-11f1-4af3-961c-99a21ad94959,2025-05-18 19:50:41.054755+00,Bon Ton,,Atlanta,GA,RESTAURANT,ON,214 Ponce DeLeon Ave NE,30308
31a6b3ae-cc59-483f-bb9f-c5fcce7d8e66,2025-05-18 19:50:41.054755+00,LUCKY ME LIQUOR 2,,GRAND JUNCTION,CO,LIQUOR/PACKAGE STORE,OFF,2648 PATTERSON RD STE A B C,81506
31c28224-ca22-4bc6-81b2-e6b9abdc3444,2025-05-18 19:50:41.054755+00,VAN WYCK LIQUORS,,CROTON ON HUDSON,NY,LIQUOR/PACKAGE STORE,OFF,52 MAPLE ST,10520
31dae860-23c4-45b4-87d2-401d6614e2ba,2025-05-18 19:50:41.054755+00,SUPER DUPER LIQUOR,,WEST PALM BEACH,FL,LIQUOR/PACKAGE STORE,OFF,614-B BELVEDERE RD,33403
31fa13d9-aa74-4ed8-a1be-ebd6f7ac9c1c,2025-05-18 19:50:41.054755+00,Max s Bottle Shop,,Johns Creek,GA,LIQUOR/PACKAGE STORE,OFF,6395 Mcginnis Ferry Rd,30005
32019ba5-4d62-4935-a607-ef7a8d65fbee,2025-05-18 19:50:41.054755+00,SEAGATE HOTEL& SPA/BOURBON,,DELRAY BEACH,FL,HOTEL/ MOTEL,ON,1020 E ATLANTIC AVE,33483
320ca112-d8ca-4461-ac60-e740ef6d7bc2,2025-05-18 19:50:41.054755+00,HB LIQUORS @ COSTCO,,YONKERS,NY,LIQUOR/PACKAGE STORE,OFF,20 STEW LEONARD DRIVE,10710
3218d301-ec5c-43cf-920e-ca5a0791459d,2025-05-18 19:50:41.054755+00,BARREL TO BOTTLES WINE&SPIRITS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,1456 2ND AVE,10075
32199fe6-809a-4372-8ca1-96f1d21693d9,2025-05-18 19:50:41.054755+00,MONDO VINO,,DENVER,CO,LIQUOR/PACKAGE STORE,OFF,3601 W 32ND AVE,80211
3275ae25-b1e9-401e-9e59-eee6e9670a79,2025-05-18 19:50:41.054755+00,MORIMOTO NAPA,,NAPA,CA,RESTAURANT,ON,610 MAIN STREET,94559
328c841d-6668-4dce-98b4-c5213771255b,2025-05-18 19:50:41.054755+00,LEVY-THE MUSIC CENTER,,LOS ANGELES,CA,GOLF/ COUNTRY CLUB,ON,135 N GRAND AVE,90012
33096966-53ac-4743-8210-af258fdb3c82,2025-05-18 19:50:41.054755+00,PRESS,,ST. HELENA,CA,RESTAURANT,ON,587-B S ST HELENA HWY,94574
33248cbd-9cde-4e9a-826b-e15d4b0a2155,2025-05-18 19:50:41.054755+00,Ted s Montana Grill,,Peachtree City,GA,RESTAURANT,ON,314 City Circle #1320,30269
338982e6-6360-48aa-be33-811cab02f2b6,2025-05-18 19:50:41.054755+00,THE BATH CLUB,,MIAMI BEACH,FL,GOLF/ COUNTRY CLUB,ON,5937 COLLINS AVENUE,33140
